H|       44066| |08 58 29.20|+11 51 28.0| 4.26| |G|134.62165408|+11.85777198| |  18.79|   41.45|  -29.22|  1.01|  0.60|  0.99|  1.03|  0.67|-0.22| 0.49|-0.22| 0.03| 0.27|-0.21| 0.26| 0.29| 0.11|-0.18|  0| 0.15| 44066| 4.441|0.003| 4.274|0.002| | 0.141|0.017|G|0.14|0.03|C| | 4.3023|0.0005|0.004| 84| | 4.30| 4.31|       | | | |08585+1151|I| 1| 1|G| | |  |   |       |     |     |    |S| | | 76756|B+12 1948 |          |          |0.14|A5m         |X 
H|       44248|H|09 00 38.75|+41 47 00.4| 3.96| |H|135.16146765|+41.78344401|A|  60.86| -487.67| -219.29|  1.44|  1.23|  1.30|  1.42|  0.76|-0.58| 0.16|-0.12|-0.51| 0.46|-0.17| 0.50|-0.73| 0.06|-0.50| 25| 2.15| 44248| 4.494|0.003| 4.015|0.003|*| 0.463|0.003|T|0.53|0.00|L|*| 4.0591|0.0006|0.005|115|*| 4.05| 4.07|       |D| | |09007+4147|I| 1| 2|C| |B|AB|217|  0.548|0.009| 2.30|0.04|S| | | 76943|B+42 1956 |          |          |0.51|F5V         |X 
H|       44382| |09 02 26.80|-66 23 45.0| 4.00| |G|135.61166181|-66.39584369| |  26.24|   -2.01|  -95.80|  0.47|  0.45|  0.51|  0.57|  0.44| 0.00| 0.20| 0.16|-0.11| 0.02|-0.18| 0.05|-0.21| 0.10|-0.12|  1| 2.17| 44382| 4.198|0.002| 4.020|0.002| | 0.145|0.003|G|0.15|0.02|A| | 4.0505|0.0005|0.004| 98| | 4.04| 4.06|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 78045|          |          |P-65  1065|0.15|Am          |X 
H|       45238| |09 13 12.24|-69 43 02.9| 1.67|1|G|138.30100329|-69.71747245| |  29.34| -157.66|  108.91|  0.47|  0.42|  0.47|  0.56|  0.42| 0.26| 0.03| 0.14|-0.20|-0.16| 0.10|-0.16|-0.23| 0.18| 0.32|  1| 0.40| 45238| 1.746|0.006| 1.675|0.006| | 0.070|0.008|T|0.02|0.02|A| | 1.6625|0.0004|0.004|106| | 1.65| 1.67|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 80007|          |          |P-69  1023|0.02|A2IV        |X 
H|       46952| |09 34 13.38|+36 23 51.4| 4.54|1|H|143.55573740|+36.39761338| |  18.52|    6.82|  -22.89|  0.81|  0.57|  0.88|  0.90|  0.56|-0.25| 0.07|-0.21|-0.26| 0.19|-0.26| 0.14|-0.18| 0.09|-0.23|  0|-0.52| 46952| 5.688|0.005| 4.644|0.003| | 0.914|0.002|G|0.91|0.03|C| | 4.6970|0.0010|0.006| 56| | 4.69| 4.71|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 82635|B+37 2004 |          |          |0.91|G8III       |X 
H|       47758|H|09 44 12.13|-27 46 10.4| 4.78| |G|146.05054261|-27.76956287|*|   8.49|  -53.06|   37.76|  0.55|  0.48|  0.73|  0.60|  0.54| 0.03| 0.06|-0.19| 0.16| 0.10| 0.21| 0.15|-0.52| 0.34| 0.10|  0|-0.39| 47758| 5.418|0.002| 4.850|0.002|*| 0.516|0.016|G|0.61|0.02|A|*| 4.8997|0.0005|0.005|148|*| 4.89| 4.91|       |D| | |09442-2746|I| 1| 2|C|S|A|AS|211|  0.127|0.004| 0.88|0.17|S| | | 84367|          |C-27  6881|P-27  3851|0.61|A7V+...     |3 
H|       47908| |09 45 51.10|+23 46 27.4| 2.97| |H|146.46292670|+23.77427792| |  13.01|  -46.09|   -9.57|  0.77|  0.56|  0.88|  0.80|  0.51|-0.39| 0.42|-0.49|-0.30| 0.30|-0.27| 0.11| 0.14|-0.10|-0.11|  2|-1.51| 47908| 3.984|0.003| 3.058|0.003| | 0.808|0.006|G|0.81|0.02|G| | 3.1168|0.0006|0.005| 68| | 3.11| 3.13|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 84441|B+24 2129 |          |          |0.81|G0II        |X 
H|       48437|H|09 52 30.47|-08 06 17.7| 5.07| |G|148.12696211|-08.10491559|A|  12.47|  -61.83|  -47.21|  1.53|  0.84|  1.04|  1.60|  0.68|-0.39| 0.05| 0.02| 0.34| 0.15|-0.02| 0.12|-0.14| 0.08|-0.29|  0| 0.09| 48437| 5.130|0.005| 5.085|0.004|*| 0.038|0.005|G|0.05|0.00|H|*| 5.0859|0.0008|0.006| 54|*| 5.07| 5.11|       |D| | |09525-0806|I| 1| 2|C| |A|AB| 71|  0.565|0.004| 0.48|0.01|S| | | 85558|B-07 2909 |          |          |0.05|A2V         |X 
H|       48926| |09 58 52.34|-35 53 27.4| 5.23| |H|149.71808346|-35.89093311| |  30.67|  -89.59|  -16.27|  0.37|  0.36|  0.59|  0.42|  0.40| 0.28|-0.05| 0.02|-0.02| 0.06| 0.10| 0.04|-0.17| 0.02| 0.18|  0| 0.42| 48926| 5.582|0.002| 5.266|0.002| | 0.300|0.003|T|0.34|0.00|L| | 5.3078|0.0004|0.006|262| | 5.30| 5.32|       | | | |09589-3553|I| 1| 1| | | |  |   |       |     |     |    |S| | | 86629|          |C-35  6050|P-35  3857|0.33|A8IV        |3 
H|       49641| |10 07 56.30|-00 22 17.9| 4.48| |H|151.98456489|-00.37162786| |  11.35|  -26.17|   -3.65|  0.80|  0.71|  1.09|  1.07|  0.93|-0.22| 0.14|-0.38| 0.06| 0.32|-0.45| 0.22|-0.18| 0.44|-0.48|  0| 2.27| 49641| 4.444|0.003| 4.474|0.003| |-0.032|0.012|G|-.01|0.02|A| | 4.4798|0.0008|0.005| 46| | 4.47| 4.50|       |C| | |          | |  | 1|G| | |  |   |       |     |     |    |S| | | 87887|B+00 2615 |          |          |-.01|A0III       |X 
H|       49669| |10 08 22.46|+11 58 01.9| 1.36| |G|152.09358075|+11.96719513| |  42.09| -249.40|    4.91|  0.71|  0.49|  0.79|  0.74|  0.48|-0.28| 0.26|-0.24|-0.12| 0.03|-0.08|-0.03|-0.03|-0.16|-0.24|  2| 2.70| 49669| 1.360|0.010| 1.399|0.007| |-0.087|0.015|G|-.10|0.01|G| | 1.3232|0.0007|0.005| 60| | 1.31| 1.34|       | | | |10083+1159|I| 1| 1| | | |  |   |       |     |     |    |S| | | 87901|B+12 2149 |          |          |-.10|B7V         |X 
H|       50191| |10 14 44.27|-42 07 19.4| 3.85| |H|153.68447399|-42.12206281| |  31.72| -150.68|   49.84|  0.33|  0.38|  0.55|  0.38|  0.43| 0.39|-0.10| 0.00| 0.14| 0.04|-0.13| 0.06|-0.05|-0.09| 0.46|  0|-0.70| 50191| 3.921|0.002| 3.847|0.002| | 0.051|0.005|G|0.03|0.02|A| | 3.8653|0.0003|0.004|201| | 3.86| 3.87|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 88955|          |C-41  5713|P-41  4418|0.03|A2V         |X 
H|       50303| |10 16 14.48|+29 18 38.0| 5.49| |H|154.06033082|+29.31055982| |  12.67|  -71.25|  -24.05|  0.59|  0.47|  0.75|  0.66|  0.47|-0.23|-0.08|-0.11| 0.15| 0.13|-0.27| 0.08| 0.24| 0.00|-0.14|  0| 0.37| 50303| 5.514|0.003| 5.492|0.003| | 0.020|0.004|T|0.04|0.00|L| | 5.5065|0.0007|0.005| 88| | 5.50| 5.52|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 88960|B+30 1981 |          |          |0.02|A0Vn        |X 
H|       50372| |10 17 05.93|+42 54 52.1| 3.45| |G|154.27469564|+42.91446855| |  24.27| -170.11|  -42.64|  0.81|  0.64|  0.79|  1.07|  0.76| 0.14|-0.04|-0.17|-0.12|-0.09|-0.27|-0.12| 0.05|-0.21| 0.41|  0| 0.95| 50372| 3.501|0.003| 3.447|0.003| | 0.029|0.007|G|0.05|0.03|C| | 3.4586|0.0005|0.004| 70| | 3.45| 3.47|       |C| | |          | |  | 1|G| | |  |   |       |     |     |    |S| | | 89021|B+43 2005 |          |          |0.05|A2IV        |X 
H|       51172| |10 27 09.16|-31 04 04.1| 4.28|1|H|156.78814953|-31.06780228| |   8.90|  -80.42|    9.63|  0.40|  0.51|  0.68|  0.43|  0.59|-0.45|-0.03| 0.07|-0.15| 0.02| 0.06| 0.00|-0.15| 0.06|-0.57|  0| 1.31| 51172| 6.171|0.003| 4.436|0.002| | 1.429|0.048|G|1.47|0.02|A| | 4.4113|0.0011|0.013|211| | 4.39| 4.43|       |U|2| |          | |  | 1| | | |  |   |       |     |     |    |S| | | 90610|          |C-30  8465|P-30  3121|1.47|K4III       |3 
H|       51437| |10 30 17.50|-00 38 13.1| 5.08| |H|157.57292935|-00.63697208| |   9.46|  -40.12|  -22.17|  0.85|  0.82|  1.16|  1.09|  1.03|-0.42|-0.01| 0.00|-0.12| 0.22|-0.52| 0.26|-0.60| 0.37|-0.49|  0|-0.04| 51437| 4.905|0.003| 5.047|0.003| |-0.138|0.003|G|-.13|0.02|A| | 5.0315|0.0007|0.005| 75| | 5.02| 5.04|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 90994|B+00 2663 |          |          |-.13|B6V         |X 
H|       51839| |10 35 28.22|-78 36 28.1| 4.11|1|H|158.86757668|-78.60781379| |   7.89|  -38.00|   11.53|  0.43|  0.41|  0.49|  0.56|  0.46| 0.15| 0.16| 0.20|-0.02|-0.01|-0.24| 0.03|-0.03|-0.06| 0.25|  0| 0.98| 51839| 6.183|0.004| 4.283|0.003| | 1.580|0.320|G|1.71|0.02|A| | 4.2102|0.0010|0.009|104| | 4.20| 4.22|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 92305|          |C-77   454|P-77   622|1.71|M0III       |X 
H|       53229| |10 53 18.64|+34 12 56.0| 3.79| |H|163.32766612|+34.21556641| |  33.40|   92.47| -286.06|  0.54|  0.47|  0.78|  0.59|  0.55|-0.37| 0.25|-0.32| 0.20| 0.20|-0.17| 0.16|-0.15| 0.17|-0.46|  1| 1.19| 53229| 5.145|0.002| 3.910|0.002| | 1.040|0.007|G|1.07|0.02|G| | 3.9531|0.0004|0.005|139| | 3.95| 3.96|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 94264|B+34 2172 |          |          |1.07|K0III-IV    |X 
H|       54682| |11 11 39.49|-22 49 32.2| 4.46|1|H|167.91452617|-22.82560642| |  12.26|    4.73|  -99.06|  0.53|  0.51|  0.75|  0.57|  0.64|-0.57| 0.01|-0.02| 0.18|-0.16| 0.19|-0.15| 0.08| 0.05|-0.38|  0|-0.37| 54682| 4.502|0.002| 4.464|0.002| | 0.025|0.004|G|0.04|0.00|A| | 4.4775|0.0004|0.005|154| | 4.47| 4.49|       |M| | |          | |  | 1|G| | |  |   |       |     |     |    |S| | | 97277|B-22 3095 |C-22  8743|P-22  4900|0.04|A1V         |4 
H|       55282| |11 19 20.52|-14 46 44.6| 3.56| |G|169.83551103|-14.77904358| |  16.75| -124.47|  206.61|  0.75|  0.56|  0.82|  0.70|  0.62|-0.03|-0.25|-0.25| 0.34|-0.02| 0.11| 0.05| 0.21|-0.21|-0.22|  3|-0.55| 55282| 5.006|0.003| 3.692|0.003| | 1.112|0.018|G|1.12|0.02|A| | 3.7179|0.0008|0.005| 57| | 3.71| 3.73|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 98430|B-13 3345 |          |          |1.12|K0III       |4 
H|       55434| |11 21 08.25|+06 01 45.7| 4.05| |H|170.28436733|+06.02935289| |  15.24|  -91.76|  -12.83|  0.66|  0.54|  0.81|  0.78|  0.62|-0.37| 0.08|-0.20|-0.02| 0.09|-0.30| 0.10|-0.23| 0.30|-0.20|  0|-1.21| 55434| 3.983|0.003| 4.039|0.003| |-0.058|0.006|G|-.06|0.02|A| | 4.0346|0.0008|0.005| 72| | 4.03| 4.04|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 98664|B+06 2437 |          |          |-.06|B9.5Vs      |X 
H|       56211| |11 31 24.29|+69 19 52.0| 3.82|1|H|172.85120199|+69.33112161| |   9.76|  -41.14|  -18.79|  0.44|  0.45|  0.54|  0.45|  0.43| 0.25|-0.17|-0.27|-0.35|-0.23| 0.10|-0.19|-0.26|-0.04| 0.13|  1|-0.81| 56211| 5.934|0.005| 4.002|0.003| | 1.613|0.009|G|1.79|0.03|C| | 3.9165|0.0015|0.016|125| | 3.89| 3.94|       |U|2| |          | |  | 1| | | |  |   |       |     |     |    |S| | |100029|B+70  665 |          |          |1.79|M0IIIvar    |X 
H|       56561| |11 35 46.93|-63 01 11.4| 3.11|1|G|173.94553448|-63.01982488| |   7.96|  -33.84|   -6.87|  0.39|  0.44|  0.52|  0.53|  0.54| 0.17|-0.04| 0.17| 0.24| 0.05| 0.16| 0.02| 0.09| 0.01| 0.15|  0| 0.40| 56561| 3.071|0.002| 3.113|0.002| |-0.044|0.015|G|-.01|0.02|A| | 3.1068|0.0005|0.005|107| | 3.10| 3.11|       |M| | |11358-6301|I| 1| 1| | | |  |   |       |     |     |    |S| | |100841|          |          |P-62  2127|-.01|B9II:       |X 
H|       57363| |11 45 36.57|-66 43 43.8| 3.63| |G|176.40236386|-66.72884344|+|  25.42| -100.42|   33.21|  1.30|  1.84|  0.54|  0.52|  0.56| 0.22|-0.03| 0.01|-0.23| 0.23| 0.05| 0.07|-0.01| 0.05| 0.30|  0|-1.38| 57363| 3.842|0.002| 3.651|0.002| | 0.160|0.005|G|0.17|0.02|A| | 3.6840|0.0003|0.004|119| | 3.68| 3.69|       |C| | |11456-6644|I| 1| 1|O| | |  |   |       |     |     |    |S| | |102249|          |          |P-66  1640|0.17|A7III       |X 
H|       57380| |11 45 51.57|+06 31 47.3| 4.04|2|H|176.46487734|+06.52981394| |  10.42|  -19.65| -180.02|  0.71|  0.51|  0.75|  0.90|  0.66|-0.29| 0.05|-0.09| 0.15|-0.18|-0.15|-0.24| 0.34|-0.13|-0.06|  2| 1.09| 57380| 6.017|0.007| 4.212|0.004| | 1.501|0.032|G|1.79|0.02|A| | 4.1388|0.0022|0.018| 68| | 4.10| 4.16|       |U|2| |          | |  | 1| | |S|  |   |       |     |     |    |S| |P|102212|B+07 2479 |          |          |1.79|M0III       |X 
H|       57632| |11 49 03.88|+14 34 20.4| 2.14| |G|177.26615977|+14.57233687| |  90.16| -499.02| -113.78|  0.99|  0.52|  0.89|  1.58|  0.72|-0.03| 0.24|-0.25| 0.53| 0.15|-0.05| 0.36|-0.03| 0.30| 0.37|  0| 0.64| 57632| 2.300|0.003| 2.143|0.004| | 0.090|0.000|G|0.10|0.00|H| | 2.1605|0.0006|0.005| 64| | 2.15| 2.17|       | | | |11490+1433|I| 1| 1| | | |  |   |       |     |     |    |S| | |102647|B+15 2383 |          |          |0.10|A3Vvar      |X 
H|       58188| |11 56 00.98|-17 09 02.9| 5.17| |H|179.00409802|-17.15080863| |  11.42|  -49.07|   -8.23|  0.65|  0.47|  0.83|  0.67|  0.48|-0.35| 0.01|-0.21|-0.18| 0.04|-0.13| 0.03|-0.14| 0.12|-0.49|  0|-0.54| 58188| 5.140|0.002| 5.166|0.002| |-0.022|0.002|T|0.00|0.00|L| | 5.1725|0.0006|0.004| 93| | 5.17| 5.18|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |103632|B-16 3358 |          |          |0.00|A0V         |4 
H|       59316| |12 10 07.53|-22 37 11.3| 3.02| |H|182.53135773|-22.61979211| |  10.75|  -71.52|   10.55|  0.63|  0.43|  0.71|  0.68|  0.47|-0.21|-0.14| 0.11| 0.22|-0.05| 0.08|-0.07| 0.11| 0.06|-0.21|  2|-0.12| 59316| 4.758|0.003| 3.161|0.002| | 1.326|0.033|G|1.23|0.02|A| | 3.1761|0.0005|0.004| 98| | 3.17| 3.18|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |105707|B-21 3487 |          |P-21  5225|1.23|K2III       |4 
H|       59504| |12 12 11.91|+77 36 58.3| 5.14|1|H|183.04963833|+77.61619242| |  29.70|   10.53|   20.18|  0.43|  0.42|  0.51|  0.52|  0.43| 0.04|-0.12|-0.30| 0.04| 0.01| 0.02| 0.02| 0.04| 0.00|-0.14|  0| 1.09| 59504| 5.555|0.003| 5.188|0.003| | 0.358|0.004|T|0.42|0.00|L| | 5.2282|0.0017|0.013|108| | 5.21| 5.25|   1.27|P|1|A|          | |  | 1| | | |  |   |       |     |     |    |S| |P|106112|B+78  412 |          |          |0.40|A5m         |X 
H|       60000| |12 18 20.94|-79 18 44.2| 4.24| |H|184.58726633|-79.31226899| |  12.05|  -38.07|   12.00|  0.46|  0.43|  0.51|  0.57|  0.49| 0.16| 0.05| 0.17| 0.21| 0.13| 0.01| 0.15| 0.00| 0.17| 0.23|  1|-1.32| 60000| 4.088|0.002| 4.223|0.002| |-0.123|0.007|G|-.11|0.02|A| | 4.2039|0.0005|0.005|110| | 4.20| 4.22|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |106911|          |C-78   495|P-78   741|-.11|B5Vn        |X 
H|       60718|H|12 26 35.94|-63 05 56.6| 0.77| |G|186.64975585|-63.09905586|A|  10.17|  -35.37|  -14.73|  0.55|  0.68|  0.67|  0.58|  0.66| 0.18|-0.05| 0.23|-0.11|-0.06| 0.03|-0.11|-0.32| 0.11| 0.20| 11| 0.63| 60718| 0.446|0.011| 0.633|0.010|*|-0.243|0.012|G|-.26|0.02|A|*| 0.6739|0.0008|0.008|115|*| 0.66| 0.69|       |D| | |12266-6306|I| 1| 2|C| |A|AB|113|  4.102|0.002| 0.39|0.01|S| |P|108248|          |          |P-62  2745|-.26|B0.5IV      |X 
H|       60742| |12 26 56.33|+28 16 07.0| 4.35| |H|186.73469831|+28.26861975| |  19.18|  -83.41|  -80.99|  0.67|  0.57|  0.83|  0.90|  0.63|-0.17|-0.01|-0.31| 0.08| 0.16| 0.06| 0.08|-0.35| 0.03|-0.40|  2| 0.39| 60742| 5.807|0.003| 4.470|0.003| | 1.128|0.000|G|1.04|0.03|C| | 4.5164|0.0007|0.005| 78| | 4.51| 4.53|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |108381|B+29 2288 |          |          |1.04|K2IIICN+... |X 
H|       60965| |12 29 51.98|-16 30 54.3| 2.94| |G|187.46659650|-16.51509397| |  37.11| -209.97| -139.30|  0.59|  0.49|  0.69|  0.62|  0.46|-0.33|-0.17| 0.09| 0.13| 0.12| 0.00| 0.10|-0.13| 0.04|-0.31|  2|-1.13| 60965| 2.944|0.003| 2.959|0.003| |-0.012|0.004|T|-.04|0.02|A| | 2.9449|0.0004|0.004| 91| | 2.94| 2.95|       |C| | |12299-1631|I| 1| 1| | | |  |   |       |     |     |    |S| | |108767|B-15 3482 |          |          |-.04|B9.5V       |4 
H|       61084| |12 31 09.93|-57 06 45.2| 1.59|2|H|187.79137202|-57.11256922| |  37.09|   27.94| -264.33|  0.39|  0.42|  0.67|  0.54|  0.47| 0.23|-0.17| 0.19| 0.09| 0.00| 0.06|-0.04|-0.01| 0.17| 0.30|  0|-0.18| 61084| 3.653|0.004| 1.832|0.004| | 1.600|0.008|G|2.37|0.02|A| | 1.6299|0.0027|0.029|150| | 1.59| 1.68|       |U|2| |12312-5706|I| 1| 1| | |S|  |   |       |     |     |    |S| | |108903|          |C-56  4504|P-56  5272|2.37|M4III       |X 
H|       61199| |12 32 28.11|-72 07 58.7| 3.84|1|H|188.11712896|-72.13297590| |  10.07|  -50.59|   -5.16|  0.42|  0.43|  0.52|  0.45|  0.48| 0.10|-0.24| 0.09| 0.03| 0.21|-0.11| 0.21| 0.24| 0.00| 0.20|  1| 3.29| 61199| 3.656|0.002| 3.816|0.002| |-0.157|0.005|G|-.14|0.02|A| | 3.7903|0.0008|0.007|124| | 3.78| 3.80|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| |P|109026|          |          |P-71  1336|-.14|B5V         |X 
H|       61309| |12 33 38.90|+33 14 51.6| 5.42| |H|188.41210253|+33.24766003| |  12.26|   21.21|  -31.43|  0.66|  0.46|  0.70|  0.75|  0.50| 0.00|-0.02|-0.28|-0.12|-0.17| 0.08|-0.12| 0.11|-0.21|-0.16|  0| 1.80| 61309| 6.706|0.004| 5.528|0.003| | 1.011|0.002|G|0.96|0.03|C| | 5.5863|0.0005|0.005| 80| | 5.58| 5.60|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |109317|B+34 2332 |          |          |0.96|K0IIICN...  |X 
H|       61317| |12 33 45.09|+41 21 24.4| 4.24| |H|188.43788561|+41.35676779| | 119.46| -705.06|  292.93|  0.40|  0.57|  0.83|  0.43|  0.59|-0.07| 0.04|-0.38| 0.20| 0.03|-0.11| 0.03|-0.32| 0.28|-0.02|  0| 0.20| 61317| 4.969|0.002| 4.314|0.002| | 0.588|0.009|G|0.67|0.01|G| | 4.3682|0.0005|0.004|133| | 4.36| 4.38|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |109358|B+42 2321 |          |          |0.67|G0V         |X 
H|       61359| |12 34 23.23|-23 23 47.8| 2.65| |G|188.59680864|-23.39662306| |  23.34|    0.86|  -56.00|  0.66|  0.57|  0.80|  0.81|  0.51|-0.16|-0.29|-0.08| 0.03| 0.04|-0.21| 0.01|-0.10| 0.06|-0.02|  0| 2.72| 61359| 3.795|0.003| 2.758|0.003| | 0.893|0.018|G|0.88|0.02|A| | 2.8099|0.0008|0.004| 51| | 2.80| 2.82|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |109379|B-22 3401 |C-22  9505|P-22  5388|0.88|G5II        |4 
H|       62322|H|12 46 16.87|-68 06 29.1| 3.04| |G|191.57029013|-68.10809405|A|  10.48|  -40.40|  -10.32|  0.59|  0.60|  0.65|  0.61|  0.56| 0.15|-0.08| 0.11|-0.06| 0.21|-0.06| 0.16| 0.03| 0.09| 0.14|  8| 1.80| 62322| 2.863|0.010| 3.052|0.012|*|-0.178|0.005|G|-.19|0.02|A|*| 2.9789|0.0007|0.005|112|*| 2.97| 2.99|       |D| | |12463-6806|I| 1| 2|C| |A|AB| 35|  1.206|0.002| 0.49|0.01|S| | |110879|          |          |P-67  2064|-.19|B2V         |X 
H|       62434| |12 47 43.32|-59 41 19.4| 1.25|1|G|191.93049537|-59.68873246| |   9.25|  -48.24|  -12.82|  0.42|  0.40|  0.61|  0.49|  0.50| 0.05|-0.30| 0.11|-0.10| 0.11| 0.11| 0.15|-0.04| 0.10| 0.02|  1| 0.21| 62434| 1.102|0.009| 1.281|0.006| |-0.238|0.006|G|-.27|0.02|A| | 1.1537|0.0010|0.010|120| | 1.14| 1.17|   0.19|P|1|A|12478-5940|I| 1| 1|G| | |  |   |       |     |     |    |S| | |111123|          |          |P-59  4451|-.27|B0.5III     |X 
H|       63901| |13 05 44.46|+35 47 55.9| 5.20| |H|196.43526005|+35.79885169| |  11.55|  -36.75|   19.32|  0.51|  0.49|  0.67|  0.52|  0.48|-0.01|-0.02|-0.14|-0.38|-0.14|-0.02|-0.13| 0.33|-0.05|-0.04|  0| 2.10| 63901| 5.116|0.002| 5.185|0.002| |-0.059|0.002|T|-.04|0.00|L| | 5.1822|0.0005|0.006|118| | 5.17| 5.20|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | |113797|B+36 2337 |          |          |-.03|B9V         |X 
H|       64241| |13 09 59.55|+17 31 44.8| 4.32| |G|197.49812263|+17.52911621| |  69.81| -445.95|  129.69| 22.89| 19.02| 27.58| 25.45| 15.69|-0.28| 0.19|-0.48|-0.06|-0.09| 0.27|-0.01|-0.29|-0.09|-0.46|  0|     | 64241|      |     |      |     | | 0.455|0.008|G|0.53|0.01|L| | 4.4292|0.0008|0.006| 52| | 4.42| 4.45|       |D| | |13100+1732|I| 1| 1|X| |S|  |   |       |     |     |    |S| | |114378|B+18 2697 |          |          |0.53|F5V         |X 
H|       64394| |13 11 52.92|+27 52 33.7| 4.23| |H|197.97051117|+27.87603769| | 109.23| -801.94|  882.70|  0.54|  0.46|  0.72|  0.63|  0.46|-0.22| 0.09|-0.26| 0.08|-0.20| 0.02|-0.24| 0.50|-0.19|-0.10|  0| 0.52| 64394| 4.956|0.004| 4.311|0.003| | 0.572|0.006|G|0.67|0.04|G| | 4.3608|0.0005|0.005|129| | 4.35| 4.37|       |C| | |13118+2753|I| 1| 1| | | |  |   |       |     |     |    |S| | |114710|B+28 2193 |          |          |0.67|G0V         |X 
H|       64962| |13 18 55.25|-23 10 17.1| 2.99| |G|199.73022240|-23.17141246| |  24.69|   68.41|  -41.09|  0.69|  0.46|  0.70|  0.84|  0.52|-0.42|-0.10|-0.17| 0.46|-0.35| 0.17|-0.38| 0.15| 0.12|-0.52|  2| 0.26| 64962| 4.157|0.003| 3.096|0.002| | 0.920|0.003|G|0.90|0.02|A| | 3.1521|0.0004|0.004|118| | 3.14| 3.16|       | | | |13190-2310|I| 1| 1| | | |  |   |       |     |     |    |S| | |115659|B-22 3554 |C-22  9855|P-22  5584|0.90|G8III       |4 
H|       65474| |13 25 11.60|-11 09 40.5| 0.98|1|G|201.29835230|-11.16124491| |  12.44|  -42.50|  -31.73|  0.75|  0.54|  0.86|  0.79|  0.52|-0.39|-0.22| 0.09| 0.20|-0.02| 0.18|-0.04| 0.30|-0.04|-0.46|  0| 1.52| 65474| 0.877|0.012| 1.031|0.010| |-0.235|0.008|G|-.25|0.02|A| | 0.8891|0.0022|0.014| 38| | 0.87| 0.91|   4.01|P|1|A|13252-1109|I| 1| 1| | | |  |   |       |     |     |    |S| |P|116658|B-10 3672 |          |          |-.25|B1V         |X 
H|       67301| |13 47 32.55|+49 18 47.9| 1.85|1|G|206.88560880|+49.31330288| |  32.39| -121.23|  -15.56|  0.45|  0.59|  0.74|  0.50|  0.57| 0.24|-0.20|-0.53| 0.00| 0.03|-0.15|-0.10|-0.13| 0.12|-0.01|  0| 1.22| 67301| 1.727|0.006| 1.842|0.006| |-0.099|0.007|T|-.08|0.01|L| | 1.7994|0.0008|0.007| 97| | 1.79| 1.81|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | |120315|B+50 2027 |          |          |-.23|B3V SB      |G 
H|       67927| |13 54 41.12|+18 23 54.9| 2.68|1|G|208.67131750|+18.39858742|+|  88.17|  -60.95| -358.10|  0.95|  0.68|  0.75|  0.97|  0.82| 0.14| 0.05| 0.05| 0.45| 0.19| 0.10| 0.11| 0.22| 0.01|-0.12|  0| 0.69| 67927| 3.418|0.002| 2.748|0.002| | 0.580|0.000|G|0.65|0.00|H| | 2.7957|0.0004|0.004| 97| | 2.79| 2.80|       |M| | |13547+1824|I| 1| 1|O| | |  |   |       |     |     |    |S| | |121370|B+19 2725 |          |          |0.65|G0IV        |X 
H|       68933| |14 06 41.32|-36 22 07.3| 2.06| |G|211.67218608|-36.36869575| |  53.52| -519.29| -517.87|  0.62|  0.49|  0.79|  0.69|  0.62|-0.20|-0.25|-0.05| 0.16|-0.01|-0.10|-0.07|-0.09| 0.32|-0.15|  4| 1.04| 68933| 3.384|0.005| 2.190|0.006| | 1.011|0.013|G|1.01|0.02|A| | 2.2226|0.0004|0.004| 77| | 2.22| 2.23|       |C| | |14067-3622|I| 1| 1| | | |  |   |       |     |     |    |S| | |123139|          |C-35  9260|P-35  6109|1.01|K0IIIb      |3 
